,Loan Type,Loan Amount,Type of city,Gender,Age,Marital Status,Qualification,Employment,Loan Entity,No. of Loans,Debt,Loan Term,Annual_Income,Defaulting Payment Status,Monthly EMI,Payment_History_Monthly,Intrest Rate (Anual),Debt (Approx Anual Debt Amount),Debt to Income Ratio,Assets,distance_from_center,clusters,credit_score,Segment
157,0.75,0.051660146454007426,0.0,0.0,0.13157894736842102,0.0,0.2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30434782608695654,0.08428016683445994,0.0,0.10338235471243601,0.09153325094894524,0.4889807162534436,0.05223880597014926,0.05097014639415171,0.0,0.9242270613079852,1,2.7623090671935566,Good
158,1.0,0.5153977329722139,0.3333333333333333,1.0,0.18421052631578938,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.8260869565217391,0.10197037250107867,0.0,0.4118436615477266,0.3623341775216494,0.14003673094582186,0.5157050568055246,0.41698127297505644,0.4,0.9929478349844744,2,7.340240586734765,Excellent
159,0.25,0.0017052863878021867,0.6666666666666667,0.0,0.13157894736842102,0.0,0.2,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.005752912411908528,1.0,0.008029870520927433,0.00782245644123214,0.39302112029384756,0.0023390510135887724,0.027712979414596977,0.4,1.1836618885324683,1,3.150532834977902,Good
160,0.5,0.07433042431537767,0.0,1.0,0.6842105263157894,0.5,0.4,0.5,0.6666666666666666,0.0,0.6666666666666666,0.6521739130434783,0.34675679562778655,0.0,0.07377295995182175,0.06553889976533687,0.5670339761248853,0.07484963243484072,0.017956178352880367,0.4,0.4975674667862755,3,5.532015802343738,Excellent
161,0.75,0.22439562644197011,0.0,1.0,0.4736842105263157,0.5,0.6000000000000001,0.5,1.0,0.3333333333333333,1.0,0.8260869565217391,0.6446138357543506,0.0,0.17890177657332132,0.1578324235225827,0.15610651974288337,0.22488304744932058,0.02907055128371813,0.0,0.8327579402845763,3,6.777844388058405,Excellent
162,1.0,0.3732570970007022,0.0,0.0,0.18421052631578938,0.0,0.6000000000000001,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.10096361282899467,0.0,0.497574465522433,0.4375980133341911,0.17309458218549123,0.37357986188460685,0.3050376605893647,0.8,1.2445217639101709,2,3.7604695762997133,Good
163,0.0,0.021366235329521515,0.3333333333333333,0.0,0.10526315789473673,0.0,0.2,1.0,0.3333333333333333,0.0,0.6666666666666666,0.4782608695652174,0.07450021573421545,0.0,0.028103824149352606,0.02544555898957777,0.5486685032139578,0.021942526175094675,0.024172168627772175,0.8,0.9009259219981145,1,0.9167021715460516,Low
164,0.25,0.013642291102417495,0.3333333333333333,0.0,0.6052631578947367,0.5,0.2,1.0,0.0,0.6666666666666666,0.3333333333333333,0.6521739130434783,0.07478786135481087,0.0,0.013048118036735924,0.012228020597704278,0.23278236914600553,0.014257072844731567,0.01564639544950839,0.8,1.0527713779038594,1,1.416666503049711,Low
165,0.0,0.016551309058080048,0.0,0.0,0.1578947368421052,0.5,0.2,1.0,0.6666666666666666,1.0,0.3333333333333333,0.4782608695652174,0.09046454767726161,0.0,0.02168021680216802,0.01980621692945459,0.3898071625344352,0.017153040766317667,0.015608459632383994,0.0,1.1117820005944905,1,0.5808249217856413,Low
166,0.75,0.07834286287491224,0.0,1.0,0.631578947368421,0.5,0.6000000000000001,0.5,1.0,0.0,0.3333333333333333,0.30434782608695654,0.23342442111318856,0.0,0.15678024691358025,0.13841173575294224,0.23553719008264468,0.07885943417242147,0.0280525992056853,0.0,0.7358364945749719,3,5.7768751212128935,Excellent
167,1.0,0.7410974019460327,0.3333333333333333,1.0,0.23684210526315785,0.5,0.8,1.0,1.0,0.0,1.0,1.0,0.3434488709909391,0.0,0.49355928937067145,0.4340730544555391,0.07529843893480259,0.741256404544442,0.17953123973323606,0.4,0.8832202366313067,2,7.873596957335462,Excellent
168,0.0,0.008225499047045844,0.3333333333333333,0.0,0.4473684210526314,0.5,0.8,0.5,1.0,0.0,0.3333333333333333,0.13043478260869565,0.05422119948223788,0.0,0.03412610659439928,0.030732574346327167,0.17309458218549123,0.008799287146357764,0.01323426387595543,0.8,0.9772332467810909,1,0.40267659887034485,Low
169,0.5,0.09048048951750427,0.0,1.0,0.6842105263157894,0.5,1.0,0.5,1.0,0.0,0.3333333333333333,0.6521739130434783,0.6709334100388321,0.0,0.08993291177356219,0.07972586529302395,0.3002754820936639,0.0910002227667632,0.011302990239842832,0.0,0.9565852964983355,3,5.206625308663386,Good
170,0.75,0.2280068211455512,0.0,0.0,0.4736842105263157,0.0,0.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.6521739130434783,0.2933985330073349,0.0,0.22754206564287865,0.20053416619474768,0.13728191000918272,0.22844731566050347,0.06472673582219093,0.4,1.010147265965533,1,3.3579707745212177,Good
171,0.5,0.0859664961380279,0.0,1.0,0.5789473684210527,0.5,0.2,1.0,0.3333333333333333,0.0,0.3333333333333333,0.4782608695652174,0.4098950093484826,0.0,0.11428943089430894,0.1011086702018612,0.9136822773186408,0.08654488750278459,0.017573848047736103,0.0,1.0167191590574598,3,5.117375531673297,Good
172,0.0,0.001103420603872003,0.6666666666666667,1.0,0.21052631578947367,0.5,0.6000000000000001,0.5,1.0,0.0,0.0,0.30434782608695654,0.0076226089457788,0.0,0.0022080096356519117,0.0042875579737094915,0.13774104683195587,0.0020049008687903764,0.018773308639866575,0.4,0.8690640086260547,0,3.1538564407378296,Good
173,0.75,0.20453405557227405,0.0,1.0,0.7368421052631577,0.0,0.6000000000000001,0.5,1.0,0.3333333333333333,1.0,0.6521739130434783,0.4444124838199338,0.0,0.20405516410719662,0.17991480630342502,0.2516069788797061,0.20494542214301628,0.03839337145764922,0.0,0.8620604519767382,3,6.680917703507314,Excellent
174,0.5,0.05176045741799579,0.0,1.0,0.21052631578947367,0.0,0.0,0.5,0.6666666666666666,0.0,0.6666666666666666,0.4782608695652174,0.13749460664461385,0.0,0.06865401987353206,0.061044936712099894,0.3016528925619834,0.05235018935174872,0.031494197637156975,0.0,0.8456480106262959,3,5.433734369399526,Excellent
175,0.25,0.03801785535158993,0.0,1.0,0.13157894736842102,0.5,0.6000000000000001,0.5,1.0,0.0,0.3333333333333333,0.6521739130434783,0.22033654537609665,0.0,0.03743836193917495,0.03364043279253934,0.3071625344352617,0.038538650033415014,0.014518891626831282,0.2,0.7995208597473217,3,4.430078512141577,Good
176,0.25,0.04493931186678704,0.6666666666666667,1.0,0.05263157894736836,0.0,0.2,1.0,1.0,0.0,0.3333333333333333,0.4782608695652174,0.07766431756076513,0.0,0.05955362842517315,0.04120073786432241,0.24793388429752067,0.045555803074181334,0.048173806942625706,0.4,0.8158594503332899,0,4.34654878392243,Good
177,0.25,0.012538870498545492,0.0,0.0,0.5526315789473684,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.30434782608695654,0.09132748453904789,0.0,0.025092682926829268,0.02280205131120307,0.23461891643709826,0.013143239028736913,0.011848302803037374,0.0,1.0624552228526734,1,1.5755996506887073,Low
178,0.5,0.0698164309359013,0.0,1.0,0.7105263157894737,0.5,0.0,0.5,1.0,0.0,0.3333333333333333,0.4782608695652174,0.23083561052782972,0.0,0.09274314965371876,0.08219299813909749,0.22359963269054178,0.07039429717086211,0.025320574318515653,1.0,1.0538322497042663,3,5.109297217181002,Good
179,0.25,0.03129702076436955,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4782608695652174,0.09564216884797928,0.0,0.041352845528455286,0.03707699277442644,0.48301193755739197,0.031855647137447096,0.027438864839073727,0.0,1.0242770894342128,0,4.339724866090429,Good
180,1.0,0.402146654629351,0.0,0.0,0.5789473684210527,0.5,0.0,0.5,1.0,0.3333333333333333,0.6666666666666666,0.8260869565217391,0.1012512584495901,0.0,0.3211885576633544,0.2827472549922008,0.011019283746556474,0.4025395411004678,0.32776201616444844,0.2,1.1018350428115997,2,4.282372760002068,Good
181,0.25,0.022269034005416792,0.0,0.0,0.23684210526315785,0.5,0.0,0.5,0.0,0.0,0.6666666666666666,0.30434782608695654,0.07392492449302458,0.0,0.04456489009334538,0.0398968752851023,0.17630853994490353,0.0228335932278904,0.025346160225120335,0.2,0.9159364930169241,1,1.5804667097306493,Low
182,0.25,0.0024074631357207344,0.3333333333333333,1.0,0.13157894736842102,0.5,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.009492305479649072,0.0,0.0068254140319180985,0.0067650533698822585,0.19100091827364546,0.003007351303185565,0.023278902684982557,0.6000000000000001,0.7187149388673088,0,4.194786422061499,Good
183,0.0,0.028588624736683717,0.3333333333333333,0.0,0.3421052631578947,0.5,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.30434782608695654,0.10556594275852149,0.0,0.0572116832279434,0.0855719930977803,0.5725436179981633,0.029182445979059925,0.022801975842905883,0.8,0.824584813228755,1,0.4998541627534945,Low
184,0.5,0.02397432039321898,0.0,1.0,0.6578947368421051,0.5,1.0,1.0,0.0,0.0,0.3333333333333333,0.4782608695652174,0.22163095066877606,0.0,0.03158373983739838,0.014513195523259928,0.2901744719926537,0.02450434395188238,0.009178061998838609,0.0,1.1281444251000796,3,5.0863668462308205,Good
185,0.25,0.048349884642391414,0.0,0.0,0.4473684210526314,0.5,0.8,0.5,0.6666666666666666,0.0,0.3333333333333333,0.4782608695652174,0.3461815043865957,0.0,0.0641040650406504,0.057050490869768586,0.3204775022956841,0.04889730452216529,0.011749722081910432,0.6000000000000001,0.727789448361267,1,1.3470354898266248,Low
186,0.0,0.012338248570568764,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6521739130434783,0.015820509132748455,0.0,0.011743450767841012,0.00013695484580123634,0.5436179981634526,0.012920472265537983,0.06303344331351755,0.0,1.1750324600100788,1,0.6657093983979063,Low
187,0.0,0.005316481091383288,0.6666666666666667,1.0,0.4473684210526314,0.5,0.8,1.0,0.6666666666666666,0.0,0.3333333333333333,0.13043478260869565,0.045591830864375085,0.0,0.022483348389039447,0.02051129329743069,0.45546372819100095,0.005903319224771665,0.01051279687644408,0.8,0.9140931231133304,0,3.4024407722982097,Good
188,0.75,0.15377670779416192,0.3333333333333333,0.0,0.5789473684210527,0.5,0.2,1.0,0.0,0.0,1.0,0.8260869565217391,0.17891557601035524,1.0,0.12237277928334839,0.10820511369430452,0.3195592286501377,0.0,0.0,0.8,1.4448488962780925,1,5.742114153586582,Excellent
189,0.0,0.0,0.0,0.0,0.5789473684210527,0.5,0.2,1.0,0.3333333333333333,0.0,0.0,0.21739130434782608,0.0015820509132748455,0.0,0.0004013249021379104,0.0011252883485305418,0.5055096418732783,0.0005569169079973268,0.016165904642349,0.0,1.0110485264617746,1,0.10858930115271419,Low
190,0.0,0.02427525328518407,0.3333333333333333,1.0,0.5526315789473684,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.4782608695652174,0.09075219329785704,0.0,0.03198506473953629,0.02885293464669562,0.19651056014692375,0.024838494096680777,0.022531229595273917,1.0,0.9057408133614147,0,3.9193765452257994,Good
191,1.0,0.3382485705687632,0.6666666666666667,1.0,0.6578947368421051,0.5,0.8,0.5,1.0,0.0,0.6666666666666666,0.6521739130434783,0.1360563785416367,1.0,0.33785004516711836,0.297374523158798,0.07070707070707072,0.0,0.0,0.4,1.2987253436900035,3,9.165450992685887,Excellent
192,1.0,0.8088073026381783,0.0,1.0,0.4473684210526314,0.5,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6521739130434783,0.21947360851431036,1.0,0.8086923215898827,0.7107311481210646,0.20110192837465563,0.0,0.0,0.0,1.4393282652191837,2,9.400825982023516,Excellent
193,1.0,0.4695556224295316,0.3333333333333333,0.0,0.39473684210526305,0.5,0.8,1.0,0.6666666666666666,0.0,1.0,0.4782608695652174,0.18078527254422552,0.0,0.6260495031616983,0.5503873923040259,0.18089990817263552,0.5458899532189797,0.2503289056761276,0.8,1.116803457579252,2,4.475576024400306,Good
194,0.0,0.006821145551208747,1.0,0.0,0.39473684210526305,1.0,0.8,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.04084567812455055,0.0,0.11763541102077688,0.10404613593407118,0.33562901744719925,0.00746268656716418,0.014786561244155335,0.0,1.305504538253579,1,0.33673023948941033,Low
195,0.25,0.048048951750426325,0.0,1.0,0.4473684210526314,0.5,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.30434782608695654,0.1024018409319718,0.0,0.09615561577838,0.08518883252084596,0.13728191000918272,0.0485631543773669,0.03910310362180759,0.6000000000000001,0.7854087077566528,0,4.594581180952282,Good
196,0.0,0.02016250376166115,0.0,1.0,0.23684210526315785,0.5,0.4,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.09765568819214727,0.0,0.02649804275820536,0.02403582921485411,0.3659320477502295,0.020717308977500556,0.017481734076447812,0.0,0.6770892388104343,0,3.583850526530272,Good
197,0.5,0.03410572775604374,0.6666666666666667,0.0,0.10526315789473673,0.5,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6521739130434783,0.31223932115633535,0.0,0.03352387834989461,0.04287621417893772,0.5229568411386594,0.03464023167743373,0.009224947390100246,0.4,0.9913148706025556,1,2.177207198186164,Low
198,0.5,0.07182265021566858,0.0,0.0,0.6052631578947367,0.5,0.2,1.0,1.0,0.0,0.6666666666666666,0.6521739130434783,0.32849129871997695,1.0,0.0712638361939175,0.06333611768710082,0.20844811753902664,0.0,0.0,0.2,1.185732830465013,1,4.530354981165506,Good
199,0.75,0.20633965292406461,0.0,0.0,0.5263157894736841,1.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.4782608695652174,0.3463253271968934,1.0,0.27488395061728393,0.2420960283559975,0.26721763085399447,0.0,0.0,0.0,1.423373346823385,1,5.260953773410587,Good
200,0.5,0.09218577590530645,0.0,1.0,0.07894736842105254,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.2877894434057241,0.0,0.12258669075579645,0.13575397428116578,0.21074380165289247,0.09267097349075519,0.026766234137369345,0.0,1.1187829294129,0,5.120486435390827,Good
201,0.0,0.019159394121777508,0.0,1.0,0.3157894736842104,0.0,0.6000000000000001,1.0,1.0,0.0,0.6666666666666666,0.4782608695652174,0.09535452322738386,1.0,0.025159650707618185,0.022860842921970125,0.1014692378328742,0.0,0.0,0.6000000000000001,1.2572026442088582,0,5.91763042507467,Excellent
202,0.5,0.040826562343264115,0.6666666666666667,1.0,0.07894736842105254,0.5,0.6000000000000001,0.5,1.0,0.0,0.6666666666666666,0.4782608695652174,0.2174600891701424,0.0,0.05406660644384222,0.048238516634367234,0.243801652892562,0.04143461795500111,0.015815165101420624,0.8,0.9362659690997225,0,5.428265199960643,Excellent
203,0.0,0.01173638278663858,0.0,1.0,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4782608695652174,0.021285775924061556,0.0,0.015256609454983439,0.0017433615917959735,0.2575757575757576,0.012363555357540655,0.04571759017114964,0.6000000000000001,1.0974738782723203,0,3.9131045619243277,Good
204,0.0,0.0008024877119069114,0.3333333333333333,1.0,0.18421052631578938,0.5,0.4,0.5,1.0,0.0,0.3333333333333333,0.043478260869565216,0.005896735222206241,0.0,0.010036976814212588,0.00958451291932958,0.1496786042240587,0.0014479839607930498,0.016812540828042958,0.2,0.754255572318173,0,3.3566869268089,Good
205,0.5,0.013441669174440767,0.6666666666666667,0.0,0.4736842105263157,0.5,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6521739130434783,0.13792607507550697,0.0,0.01284769647696477,0.012052068726631657,0.23370064279155184,0.014034306081532636,0.008416958598871196,0.4,1.0826417907198067,1,2.166870969705339,Low
206,0.0,0.008024877119069115,1.0,1.0,0.36842105263157887,0.5,0.4,0.5,1.0,0.0,0.3333333333333333,0.13043478260869565,0.04285919746871854,1.0,0.03332345679012346,0.01272542300246726,0.2047750229568412,0.0,0.0,0.0,1.3063381562546952,0,5.404608369727198,Excellent
207,0.0,0.009629852542882938,0.6666666666666667,1.0,0.36842105263157887,0.5,1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.6521739130434783,0.08988925643607075,0.0,0.00903342366757001,0.003364994942018149,0.25941230486685024,0.010247271107150813,0.009383364202688666,0.8,1.1455662945640217,0,3.6655739235585942,Good
208,0.75,0.12980238740094294,0.0,1.0,0.10526315789473673,0.5,1.0,0.5,1.0,0.0,1.0,0.6521739130434783,0.20926218898317273,0.0,0.12927816922613672,0.11426741698296765,0.24150596877869596,0.13031855647137447,0.05167789189795678,0.2,0.8517679312970493,3,6.643536683030543,Excellent
209,1.0,0.5853144748721035,0.3333333333333333,0.0,0.5263157894736841,0.5,0.4,0.5,1.0,0.0,1.0,0.6521739130434783,0.1675535739968359,0.0,0.5850647395362842,0.44553048199096645,0.17814508723599637,0.5855424370683894,0.28955421021632594,0.6000000000000001,0.9197103190570529,2,4.620470837241052,Good
210,0.75,0.06821145551208747,0.3333333333333333,1.0,0.7105263157894737,0.5,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.4782608695652174,0.05565942758521501,0.0,0.09060210779885576,0.08031335843946594,0.556473829201102,0.06872354644687013,0.10075114306880831,0.4,0.9527506195358082,3,6.19226802987951,Excellent
211,0.5,0.05306449994984452,0.3333333333333333,1.0,0.26315789473684204,0.5,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6521739130434783,0.21918596289371495,0.0,0.05249406805179163,0.006526714717599995,0.6538108356290175,0.05368678993094231,0.0203312877415757,0.8,0.9294580582913596,0,5.521378518664441,Excellent
212,0.75,0.15066706791052262,0.0,1.0,0.6578947368421051,0.5,0.6000000000000001,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6521739130434783,0.4225514166546814,1.0,0.15015573622402892,0.13259601886051794,0.5101010101010099,0.1511472488304745,0.029775544768580502,0.8,1.0705865364395493,3,8.321317304107417,Excellent
213,0.5,0.0024074631357207344,1.0,1.0,0.23684210526315785,0.5,0.6000000000000001,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.043478260869565216,0.015820509132748455,0.0,0.022884673291177358,0.02086362000080447,0.49357208448117534,0.003007351303185565,0.014671577302905896,0.0,1.0312820326148182,0,4.858099377448391,Good
214,0.75,0.04634366536262413,0.6666666666666667,0.0,0.23684210526315785,0.0,0.0,0.5,0.6666666666666666,0.0,0.3333333333333333,0.4782608695652174,0.05709765568819214,0.0,0.061427280939476074,0.05470051828400062,0.23415977961432505,0.046892403653374916,0.06705266852896423,0.8,0.966525088150443,1,2.8466416092752915,Good
215,0.75,0.13572073427625642,0.0,1.0,0.18421052631578938,0.0,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6521739130434783,0.261757514741838,1.0,0.1352002408912978,0.11946645640418073,0.2516069788797061,0.13622187569614613,0.04323871268118211,0.0,1.1762984444072786,3,7.980372291839418,Excellent
216,0.5,0.07272544889156385,0.0,1.0,0.23684210526315785,0.0,0.2,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.24665611966057815,0.0,0.09662439024390243,0.08560037379621532,0.5156106519742882,0.07329026509244821,0.024680197829753687,0.0,0.9020436965785025,0,5.110752317306942,Good
217,0.75,0.06409870598856456,0.3333333333333333,0.0,0.3157894736842104,0.5,0.4,1.0,1.0,0.0,0.6666666666666666,0.6521739130434783,0.16194448439522507,0.0,0.0635350797952424,0.056550973658862906,0.19467401285583102,0.06460236132768991,0.03304396368334437,0.4,0.7650993074763104,1,3.2759834088043807,Good
218,0.0,0.022369344969405156,0.6666666666666667,0.0,0.4473684210526314,0.0,0.6000000000000001,0.5,0.6666666666666666,0.0,0.3333333333333333,0.6521739130434783,0.10110743563929238,0.0,0.021780427582053598,0.019894192864990903,0.28466483011937554,0.022944976609489864,0.018708855954020952,0.4,0.7982256606716737,1,0.6707269850390838,Low
219,1.0,0.14575183067509279,0.3333333333333333,1.0,0.23684210526315785,0.5,0.8,1.0,1.0,0.3333333333333333,1.0,0.6521739130434783,0.07780814037106284,1.0,0.1452372177055104,0.12827800767835357,0.04178145087235996,0.14624638004009802,0.15436969303984982,1.0,1.4320236788127236,3,9.40263231321434,Excellent
220,0.5,0.08265623432641188,0.0,1.0,0.21052631578947367,0.0,0.4,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4782608695652174,0.26650366748166254,0.0,0.10987341162300511,0.097231807581064,0.24655647382920115,0.08320338605480063,0.0259418491096886,0.2,0.9105564691308042,0,5.115719728081709,Good
221,0.75,0.06811114454809912,0.3333333333333333,1.0,0.23684210526315785,0.5,0.8,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.30434782608695654,0.2545663742269524,0.0,0.13630448660042158,0.1204358835399943,0.41781450872359965,0.06861216306527067,0.022390550336577175,1.0,0.9554917078764711,3,5.771757182838893,Excellent
222,0.75,0.18808305747818238,0.0,1.0,0.7105263157894737,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6521739130434783,0.15978714224075938,0.0,0.18759409816320388,0.1654634900079005,0.37924701561065194,0.18857206504789487,0.09774598772172642,0.2,1.0214421576104835,3,6.672688861415784,Excellent
223,0.25,0.0033102618116160097,0.0,1.0,0.21052631578947367,0.0,0.2,0.5,0.3333333333333333,1.0,0.0,0.13043478260869565,0.01208111606500791,0.0,0.014453477868112017,0.015262936596969848,0.5275482093663912,0.0038984183559812877,0.024335770427951965,0.2,1.1603236197825848,0,3.818273265185781,Good
224,0.75,0.19400140435349586,0.0,1.0,0.21052631578947367,0.0,0.2,1.0,0.6666666666666666,0.0,0.6666666666666666,0.4782608695652174,0.3123831439666331,0.0,0.25842288467329116,0.028846632524390375,0.5477502295684114,0.19447538427266653,0.051766473166435394,0.0,0.8486843292071682,3,6.255188566359873,Excellent
225,0.5,0.06540274852041329,0.0,1.0,0.5789473684210527,0.5,0.4,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4782608695652174,0.30447288940025885,0.0,0.08685480277024993,0.07702356600388219,0.3246097337006428,0.06593896190688349,0.01800604997471116,0.6000000000000001,0.7529320151437875,3,5.107089479058883,Good
226,0.75,0.006520212659243655,0.3333333333333333,0.0,0.7105263157894737,0.5,0.4,0.5,0.6666666666666666,0.0,0.3333333333333333,0.13043478260869565,0.016683445994534734,0.0,0.027301174345076784,0.024740905582830208,0.3264462809917355,0.007128536422365783,0.03310777270753075,0.8,0.8692687373943188,1,2.652738064306699,Low
227,0.25,0.025178051961079344,0.0,0.0,0.4473684210526314,0.5,0.2,0.5,1.0,0.3333333333333333,0.6666666666666666,0.4782608695652174,0.11045591830864375,0.0,0.03318952122854562,0.0299103377180455,0.24517906336088152,0.0257295611494765,0.019224319014920437,0.0,0.7564695299929446,1,1.6689136728581504,Low
228,0.75,0.12789647908516402,0.0,0.0,0.39473684210526305,0.0,0.8,0.5,1.0,0.6666666666666666,1.0,0.8260869565217391,0.3755213576873292,0.0,0.10165612767238784,0.05167689534953706,0.243801652892562,0.14713744709289375,0.032603297741343906,0.6000000000000001,1.2306142332724297,1,3.7283559310164733,Good
229,0.0,0.02939111244859063,0.0,0.0,0.1578947368421052,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.30434782608695654,0.04343448870990939,1.0,0.05881746461909064,0.052409337308999694,0.38705234159779606,0.0,0.0,0.4,1.3602188054488917,1,2.8345372268933042,Good
230,0.5,0.07102016250376167,0.0,0.0,0.5263157894736841,0.5,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.30434782608695654,0.3200057529124119,0.0,0.14212586570310148,0.12554652406444256,0.8420569329660237,0.08186678547560704,0.021274735756228857,0.6000000000000001,0.9351212149503815,1,2.355156999195223,Low
231,1.0,0.8891563847928579,0.0,1.0,0.4473684210526314,0.5,0.2,0.5,1.0,1.0,1.0,0.6521739130434783,0.26391485689630373,0.0,0.8890897922312557,0.781312803133669,0.14738292011019283,0.889173535308532,0.279940166508016,0.6000000000000001,1.1728953955924843,2,7.773672810156119,Excellent
232,0.25,0.03962283077540375,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.4782608695652174,0.11261326046310945,0.0,0.052460825052694976,0.031233022071935637,0.5913682277318639,0.040209400757407,0.029474199890632352,0.8,0.9294395616405019,0,4.343889463002607,Good
233,0.0,0.012839803390510584,0.0,0.0,0.4473684210526314,0.5,0.2,1.0,0.3333333333333333,0.0,0.6666666666666666,0.4782608695652174,0.06472026463397094,0.0,0.016728455284552843,0.015459021422520968,0.45638200183654726,0.013477389173535309,0.017046400555089058,0.8,0.8440924917539421,1,0.9124372229010508,Low
234,0.5,0.07563446684722641,0.0,0.0,0.18421052631578938,0.5,0.4,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.30434782608695654,0.3683302171724435,0.0,0.15136019271303827,0.13365342193186783,0.42424242424242425,0.07618623301403431,0.017210083702101007,0.8,0.7371253436918509,1,2.3574650890501645,Low
235,0.25,0.02608085063697462,0.0,0.0,0.0,0.0,0.6000000000000001,0.5,0.6666666666666666,0.0,0.6666666666666666,0.6521739130434783,0.11275708327340715,0.0,0.02549448961156278,0.02315480097580539,0.30945821854912764,0.026620628202272224,0.019488782868690296,0.0,0.834891278396033,1,1.7563571186574163,Low
236,0.0,0.015046644598254591,0.0,0.0,0.18421052631578938,0.5,0.0,0.5,1.0,0.0,0.3333333333333333,0.4782608695652174,0.06141233999712353,0.0,0.019672628726287264,0.018043737490128612,0.14554637281910004,0.01559367342392515,0.020763547219171282,0.4,0.8636012015344418,1,0.5800722837894646,Low
237,0.25,0.020262814725649513,0.0,0.0,0.42105263157894735,0.5,0.0,1.0,1.0,0.0,0.3333333333333333,0.6521739130434783,0.07680138069897885,0.0,0.019672628726287264,0.018043737490128612,0.3200183654729109,0.020828692359100023,0.02226905463961056,0.6000000000000001,0.8379204337413062,1,1.4199781102328881,Low
238,0.0,0.012137626642592035,0.3333333333333333,1.0,0.10526315789473673,0.5,0.2,0.0,1.0,0.0,0.3333333333333333,0.30434782608695654,0.025168991802099812,0.0,0.024290033122553446,0.03860392510557852,0.09412304866850324,0.012697705502339052,0.04006332887095306,0.4,0.9440290496749835,0,3.4928445942157698,Good
239,0.25,0.005517103019360016,1.0,1.0,0.6052631578947367,0.5,0.4,1.0,0.0,0.3333333333333333,0.3333333333333333,0.13043478260869565,0.03408600604055803,0.0,0.02328599819331527,0.024477654514186944,0.15472910927456385,0.006126085987970595,0.01445731310950383,0.0,1.1369664865312192,0,4.152845942419485,Good
240,0.25,0.019159394121777508,0.3333333333333333,1.0,0.5,0.0,0.6000000000000001,0.5,0.6666666666666666,0.0,0.6666666666666666,0.4782608695652174,0.07565079821659715,0.0,0.025159650707618185,0.022860842921970125,0.40449954086317724,0.019714858543105368,0.02139338405541539,0.8,0.7491651848994492,0,4.667122394427249,Good
241,0.75,0.24385595345571273,0.0,1.0,0.3157894736842104,0.0,0.8,0.5,1.0,0.0,1.0,0.4782608695652174,0.48842226377103404,0.0,0.32493538090936464,0.286036624466556,0.25390266299357206,0.24426375584762755,0.04164678867155945,0.4,0.8646134769054995,3,6.613594780139169,Excellent
242,0.0,0.010131407362824758,0.6666666666666667,0.0,0.2894736842105262,0.5,0.4,1.0,1.0,0.0,0.3333333333333333,0.6521739130434783,0.05911117503236013,0.0,0.0095354411321891,0.009144210280419488,0.2580348943985307,0.010692804633548676,0.014780255700717778,0.4,0.8350245020282455,1,0.6646055293368475,Low
